time,open,high,low,close,tick_volume,spread,real_volume
2023-05-08 02:30:00,2019.282,2021.175,2018.828,2020.276,15,200,0
2023-05-08 02:45:00,2020.311,2021.205,2019.94,2020.162,15,200,0
2023-05-08 03:00:00,2020.128,2021.409,2019.462,2021.36,15,200,0
2023-05-08 03:15:00,2021.361,2022.382,2020.763,2021.264,15,200,0
2023-05-08 03:30:00,2021.289,2022.801,2020.905,2022.512,15,200,0
2023-05-08 03:45:00,2022.509,2023.938,2022.297,2023.189,15,200,0
2023-05-08 04:00:00,2023.205,2023.466,2022.743,2023.259,15,200,0
2023-05-08 04:15:00,2023.27,2024.557,2023.203,2024.004,15,200,0
2023-05-08 04:30:00,2024.001,2024.491,2023.641,2024.189,15,200,0
2023-05-08 04:45:00,2024.181,2024.455,2023.492,2023.677,15,200,0
2023-05-08 05:00:00,2023.681,2024.671,2022.841,2023.075,15,200,0
2023-05-08 05:15:00,2023.065,2023.286,2021.86,2022.47,15,200,0
2023-05-08 05:30:00,2022.438,2022.963,2021.679,2021.96,15,200,0
2023-05-08 05:45:00,2021.958,2021.99,2020.084,2020.907,15,200,0
2023-05-08 06:00:00,2020.939,2022.749,2020.284,2022.442,15,200,0
2023-05-08 06:15:00,2022.434,2022.793,2020.573,2020.573,15,200,0
2023-05-08 06:30:00,2020.549,2022.093,2020.399,2021.358,15,200,0
2023-05-08 06:45:00,2021.356,2022.429,2021.045,2022.022,15,200,0
2023-05-08 07:00:00,2021.988,2022.194,2020.832,2021.176,15,200,0
2023-05-08 07:15:00,2021.181,2022.606,2021.139,2022.289,15,200,0
2023-05-08 07:30:00,2022.271,2022.582,2021.007,2021.287,15,200,0
2023-05-08 07:45:00,2021.291,2021.869,2020.989,2021.436,15,200,0
2023-05-08 08:00:00,2021.401,2022.584,2019.937,2022.098,15,200,0
2023-05-08 08:15:00,2022.08,2022.269,2020.483,2021.488,15,200,0
2023-05-08 08:30:00,2021.486,2022.645,2021.183,2021.994,15,200,0
2023-05-08 08:45:00,2021.98,2023.03,2021.746,2022.49,15,200,0
2023-05-08 09:00:00,2022.482,2023.239,2022.225,2022.994,15,200,0
2023-05-08 09:15:00,2023.024,2023.268,2022.055,2023.208,15,200,0
2023-05-08 09:30:00,2023.21,2024.247,2022.255,2022.623,15,200,0
2023-05-08 09:45:00,2022.607,2023.402,2022.388,2022.611,15,200,0
2023-05-08 10:00:00,2022.581,2025.028,2022.456,2024.616,15,200,0
2023-05-08 10:15:00,2024.653,2024.653,2022.804,2022.922,15,200,0
2023-05-08 10:30:00,2022.942,2023.989,2022.864,2023.347,15,200,0
2023-05-08 10:45:00,2023.331,2024.318,2023.288,2024.082,15,200,0
2023-05-08 11:00:00,2024.069,2025.396,2023.354,2023.41,15,200,0
2023-05-08 11:15:00,2023.408,2025.115,2023.408,2024.843,15,200,0
2023-05-08 11:30:00,2024.848,2025.213,2023.995,2024.179,15,200,0
2023-05-08 11:45:00,2024.2,2024.269,2021.449,2022.228,15,200,0
2023-05-08 12:00:00,2022.251,2023.303,2021.773,2023.034,15,200,0
2023-05-08 12:15:00,2023.058,2025.322,2022.542,2023.948,15,200,0
2023-05-08 12:30:00,2023.978,2025.907,2022.133,2025.715,15,200,0
2023-05-08 12:45:00,2025.695,2026.885,2025.537,2026.029,15,200,0
2023-05-08 13:00:00,2026.06,2026.758,2021.939,2022.527,15,200,0
2023-05-08 13:15:00,2022.508,2022.934,2021.568,2021.719,15,200,0
2023-05-08 13:30:00,2021.686,2022.933,2017.835,2020.943,15,200,0
2023-05-08 13:45:00,2020.973,2025.094,2020.973,2024.905,15,200,0
2023-05-08 14:00:00,2024.935,2025.226,2023.028,2024.65,15,200,0
2023-05-08 14:15:00,2024.62,2025.115,2022.877,2024.354,15,200,0
2023-05-08 14:30:00,2024.323,2025.054,2023.365,2024.506,15,200,0
2023-05-08 14:45:00,2024.538,2026.505,2023.838,2024.985,15,200,0
2023-05-08 15:00:00,2024.955,2024.955,2022.858,2023.25,15,200,0
2023-05-08 15:15:00,2023.256,2027.851,2023.085,2026.898,15,200,0
2023-05-08 15:30:00,2026.882,2029.185,2026.145,2028.565,15,200,0
2023-05-08 15:45:00,2028.562,2028.837,2026.092,2027.098,15,200,0
2023-05-08 16:00:00,2027.066,2028.818,2027.066,2028.813,15,200,0
2023-05-08 16:15:00,2028.776,2029.32,2026.883,2026.966,15,200,0
2023-05-08 16:30:00,2026.963,2027.863,2026.273,2027.767,15,200,0
2023-05-08 16:45:00,2027.781,2028.215,2026.766,2027.064,15,200,0
2023-05-08 17:00:00,2027.032,2027.858,2026.647,2026.792,15,200,0
2023-05-08 17:15:00,2026.798,2027.096,2025.336,2025.397,15,200,0
2023-05-08 17:30:00,2025.428,2025.523,2024.053,2024.053,15,200,0
2023-05-08 17:45:00,2024.056,2024.206,2022.805,2023.731,15,200,0
2023-05-08 18:00:00,2023.728,2023.728,2020.657,2021.636,15,200,0
2023-05-08 18:15:00,2021.666,2022.622,2020.999,2022.428,15,200,0
2023-05-08 18:30:00,2022.392,2022.451,2020.634,2021.12,15,200,0
2023-05-08 18:45:00,2021.095,2022.086,2020.497,2021.456,15,200,0
2023-05-08 19:00:00,2021.491,2021.936,2020.821,2021.822,15,200,0
2023-05-08 19:15:00,2021.826,2022.225,2021.441,2022.013,15,200,0
2023-05-08 19:30:00,2022.045,2022.382,2021.287,2021.646,15,200,0
